confidence,end,id,metadata,start,text,type
1.0,,'18%,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""'18%""}",,'18%,PERCENT
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,today,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""today""}",,today,DATE
1.0,,Bank of America',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Bank of America'""}",,Bank of America',ORG
1.0,,Entity(text='1-4%',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Entity(text='1-4%'""}",,Entity(text='1-4%',ORG
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,1-4%,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""1-4%""}",,1-4%,PERCENT
1.0,,Merrill Lynch',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Merrill Lynch'""}",,Merrill Lynch',ORG
1.0,,Entity(text='the Private Bank',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""entity(text='the Private Bank'""}",,Entity(text='the Private Bank',ORG
1.0,,the Private Bank',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""the Private Bank'""}",,the Private Bank',ORG
1.0,,end_char=701,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""end_char=701""}",,end_char=701,ORG
1.0,,CCIP,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""CCIP""}",,CCIP,ORG
1.0,,Entity(text='Kevin Hassett',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Entity(text='Kevin Hassett'""}",,Entity(text='Kevin Hassett',PERSON
1.0,,Kevin Hassett',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Kevin Hassett'""}",,Kevin Hassett',PERSON
1.0,,Entity(text='85%',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""entity(text='85%'""}",,Entity(text='85%',GPE
1.0,,'85%,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""'85%""}",,'85%,PERCENT
1.0,,Powell,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Powell""}",,Powell,PERSON
1.0,,Jerome Powell,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Jerome Powell""}",,Jerome Powell,PERSON
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,UK,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""UK""}",,UK,GPE
1.0,,label='LAW,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""label='law""}",,label='LAW,PERSON
1.0,,end_char=1177,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""end_char=1177""}",,end_char=1177,NORP
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,Chunk(text='Your Decrypt,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Chunk(text='Your Decrypt""}",,Chunk(text='Your Decrypt,PERSON
1.0,,daily,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""daily""}",,daily,DATE
1.0,,December 3rd,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""December 3rd""}",,December 3rd,DATE
1.0,,2025\n\nToday,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025\\n\\nToday""}",,2025\n\nToday,DATE
1.0,,BTC,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""BTC""}",,BTC,ORG
1.0,,92,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""92""}",,92,MONEY
1.0,,BlackRock,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""BlackRock""}",,BlackRock,ORG
1.0,,Kalshi,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Kalshi""}",,Kalshi,PERSON
1.0,,11B,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""11b""}",,11B,CARDINAL
1.0,,177,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""177""}",,177,CARDINAL
1.0,,8,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""8""}",,8,CARDINAL
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,daily,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""daily""}",,daily,DATE
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,December 3rd 2025',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""December 3rd 2025'""}",,December 3rd 2025',DATE
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,92,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""92""}",,92,CARDINAL
1.0,,end_char=122,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""end_char=122""}",,end_char=122,ORG
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,Kalshi,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Kalshi""}",,Kalshi,PERSON
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,'11b,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""'11b""}",,'11b,DATE
1.0,,Vanguard ETFs,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Vanguard ETFs""}",,Vanguard ETFs,PERSON
1.0,,Coinbase,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""coinbase""}",,Coinbase,ORG
1.0,,1.44B,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""1.44b""}",,1.44B,DATE
1.0,,Decrypt's Daily Recap,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Decrypt's Daily Recap""}",,Decrypt's Daily Recap,ORG
1.0,,December 2nd,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""December 2nd""}",,December 2nd,DATE
1.0,,196,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""196""}",,196,CARDINAL
1.0,,6,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""6""}",,6,CARDINAL
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,Coinbase,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""coinbase""}",,Coinbase,ORG
1.0,,Entity(text='1.44B,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Entity(text='1.44B""}",,Entity(text='1.44B,ORG
1.0,,start_char=76,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""start_char=76""}",,start_char=76,ORG
1.0,,"Entity(text=""Decrypt","{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Entity(text=\""Decrypt""}",,"Entity(text=""Decrypt",ORG
1.0,,Decrypt's Daily Recap,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Decrypt's Daily Recap""}",,Decrypt's Daily Recap,ORG
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,December 2nd',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""December 2nd'""}",,December 2nd',DATE
1.0,,2025,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2025""}",,2025,DATE
1.0,,yesterday,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""yesterday""}",,yesterday,DATE
1.0,,BTC,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""BTC""}",,BTC,ORG
1.0,,2%,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2%""}",,2%,PERCENT
1.0,,"87,400","{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""87,400""}",,"87,400",CARDINAL
1.0,,ETH,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""eth""}",,ETH,ORG
1.0,,"2,820","{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2,820""}",,"2,820",CARDINAL
1.0,,BNB,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""BNB""}",,BNB,ORG
1.0,,2%,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2%""}",,2%,PERCENT
1.0,,842,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""842""}",,842,CARDINAL
1.0,,SOL,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""SOL""}",,SOL,ORG
1.0,,2%,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2%""}",,2%,PERCENT
1.0,,129,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""129""}",,129,CARDINAL
1.0,,SPX,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""SPX""}",,SPX,CARDINAL
1.0,,PUMP,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""PUMP""}",,PUMP,ORG
1.0,,Vanguard,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Vanguard""}",,Vanguard,ORG
1.0,,Marc Andreessen,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Marc Andreessen""}",,Marc Andreessen,PERSON
1.0,,Singapore,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Singapore""}",,Singapore,GPE
1.0,,XRP,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""XRP""}",,XRP,ORG
1.0,,RLUSD,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""RLUSD""}",,RLUSD,ORG
1.0,,Vitalik Buterin,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Vitalik Buterin""}",,Vitalik Buterin,PERSON
1.0,,Federal Reserve,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Federal Reserve""}",,Federal Reserve,ORG
1.0,,Michelle Bowman,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Michelle Bowman""}",,Michelle Bowman,PERSON
1.0,,AI,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""AI""}",,AI,GPE
1.0,,zero-day,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""zero-day""}",,zero-day,DATE
1.0,,House,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""House""}",,House,ORG
1.0,,Republicans,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""republican""}",,Republicans,NORP
1.0,,50,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""50""}",,50,CARDINAL
1.0,,Operation Chokepoint,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""operation Chokepoint""}",,Operation Chokepoint,ORG
1.0,,2.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2.0""}",,2.0,CARDINAL
1.0,,Fed,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Fed""}",,Fed,ORG
1.0,,FDIC,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""FDIC""}",,FDIC,ORG
1.0,,OCC,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""OCC""}",,OCC,ORG
1.0,,SEC,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""SEC""}",,SEC,ORG
1.0,,121,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""121""}",,121,CARDINAL
1.0,,more than 30,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""more than 30""}",,more than 30,CARDINAL
1.0,,1209,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""1209""}",,1209,DATE
1.0,,36,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""36""}",,36,CARDINAL
1.0,,Entity(text='yesterday,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""entity(text='yesterday""}",,Entity(text='yesterday,DATE
1.0,,yesterday,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""yesterday""}",,yesterday,DATE
1.0,,start_char=64,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""start_char=64""}",,start_char=64,GPE
1.0,,start_char=71,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""start_char=71""}",,start_char=71,PERSON
1.0,,2%,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2%""}",,2%,PERCENT
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,"2,820","{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2,820""}",,"2,820",CARDINAL
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,2%,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2%""}",,2%,PERCENT
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,2%,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2%""}",,2%,PERCENT
1.0,,end_char=174,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""end_char=174""}",,end_char=174,ORG
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,start_char=183,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""start_char=183""}",,start_char=183,NORP
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,PUMP,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""PUMP""}",,PUMP,ORG
1.0,,Entity(text='Marc Andreessen',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Entity(text='Marc Andreessen'""}",,Entity(text='Marc Andreessen',PERSON
1.0,,Marc Andreessen',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Marc Andreessen'""}",,Marc Andreessen',PERSON
1.0,,'year',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""'year'""}",,'year',DATE
1.0,,Singapore,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Singapore""}",,Singapore,GPE
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,Entity(text='RLUSD,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Entity(text='RLUSD""}",,Entity(text='RLUSD,ORG
1.0,,RLUSD,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""RLUSD""}",,RLUSD,ORG
1.0,,end_char=694,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""end_char=694""}",,end_char=694,ORG
1.0,,Michelle Bowman',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Michelle Bowman'""}",,Michelle Bowman',PERSON
1.0,,Entity(text='zero-day',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""entity(text='zero-day'""}",,Entity(text='zero-day',DATE
1.0,,zero-day',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""zero-day'""}",,zero-day',DATE
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,House,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""House""}",,House,ORG
1.0,,Republicans,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""republican""}",,Republicans,NORP
1.0,,Operation Chokepoint 2.0',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""operation Chokepoint 2.0'""}",,Operation Chokepoint 2.0',ORG
1.0,,Fed,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Fed""}",,Fed,ORG
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,FDIC,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""FDIC""}",,FDIC,ORG
1.0,,OCC,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""OCC""}",,OCC,ORG
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,SEC,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""SEC""}",,SEC,ORG
1.0,,Entity(text='more than 30,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Entity(text='more than 30""}",,Entity(text='more than 30,CARDINAL
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,more than 30,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""more than 30""}",,more than 30,CARDINAL
1.0,,This year,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""this year""}",,This year,DATE
1.0,,Aztec,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""aztec""}",,Aztec,NORP
1.0,,149,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""149""}",,149,CARDINAL
1.0,,4,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""4""}",,4,CARDINAL
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,Aztec,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""aztec""}",,Aztec,NORP
1.0,,136,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""136""}",,136,CARDINAL
1.0,,0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""0""}",,0,CARDINAL
1.0,,2026,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2026""}",,2026,DATE
1.0,,146,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""146""}",,146,CARDINAL
1.0,,1,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""1""}",,1,CARDINAL
1.0,,start_char=68,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""start_char=68""}",,start_char=68,PERSON
1.0,,2026,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2026""}",,2026,DATE
1.0,,a second year,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""a second year""}",,a second year,DATE
1.0,,Trump,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""trump""}",,Trump,ORG
1.0,,SEC,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""SEC""}",,SEC,ORG
1.0,,CFTC,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""CFTC""}",,CFTC,ORG
1.0,,2026.</p,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""2026.</p""}",,2026.</p,CARDINAL
1.0,,142,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""142""}",,142,CARDINAL
1.0,,5,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""5""}",,5,CARDINAL
1.0,,second year',"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""second year'""}",,second year',DATE
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,Trump,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""trump""}",,Trump,ORG
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,SEC,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""SEC""}",,SEC,ORG
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,CFTC,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""CFTC""}",,CFTC,ORG
1.0,,confidence=1.0,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""confidence=1.0""}",,confidence=1.0,ORG
1.0,,Kalshi,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""Kalshi""}",,Kalshi,PERSON
1.0,,multi-billion dollar,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""multi-billion dollar""}",,multi-billion dollar,MONEY
1.0,,126,"{""extraction_method"": ""ml"", ""model"": ""en_core_web_sm"", ""lemma"": ""126""}",,126,CARDINAL
